5.94	0.345	0.3	0.071
8.83	0.346	0.3	0.072
11.6	0.38	0.3	0.087
14.3	0.36	0.3	0.078
17.3	0.309	0.3	0.057
20.4	0.345	0.3	0.071
23.7	0.274	0.3	0.045
27.4	0.262	0.3	0.041
30.8	0.325	0.3	0.063
34.4	0.252	0.3	0.038
38.3	0.259	0.3	0.04
42.3	0.235	0.3	0.033
46.2	0.282	0.3	0.048
50.7	0.187	0.3	0.021
55.8	0.205	0.3	0.025
60.7	0.204	0.3	0.025
66.1	0.169	0.3	0.017
72.2	0.158	0.3	0.015
78.6	0.154	0.3	0.014
85.6	0.132	0.3	0.011
93.4	0.125	0.3	0.0094
101	0.156	0.3	0.015
109	0.091	0.3	0.005
121	0.0812	0.3	0.004
133	0.0881	0.3	0.0047
148	0.0506	0.3	0.0015
165	0.071	0.3	0.003
185	0.04	0.3	0.00096
210	0.039	0.3	0.00091
254	0.016	0.3	0.00015
