7.49	0.316	0.3	0.06
10.6	0.337	0.3	0.068
14.2	0.233	0.3	0.032
17.7	0.376	0.3	0.085
21.4	0.212	0.3	0.027
25.2	0.346	0.3	0.072
29.1	0.201	0.3	0.024
33.5	0.26	0.3	0.041
37.9	0.206	0.3	0.025
42.9	0.19	0.3	0.022
48.2	0.192	0.3	0.022
54.1	0.152	0.3	0.014
60	0.188	0.3	0.021
66.1	0.147	0.3	0.013
73.1	0.139	0.3	0.012
80.4	0.134	0.3	0.011
87.3	0.156	0.3	0.015
96.9	0.0781	0.3	0.0037
108	0.108	0.3	0.0069
119	0.0771	0.3	0.0036
133	0.0678	0.3	0.0028
148	0.0687	0.3	0.0028
167	0.0416	0.3	0.001
194	0.0323	0.3	0.00062
228	0.027	0.3	0.00044
284	0.0135	0.3	0.00011
