16.1	0.172	0.3	0.018
20.7	0.29	0.3	0.05
24.3	0.278	0.3	0.046
28	0.26	0.3	0.041
31.8	0.268	0.3	0.043
36.3	0.189	0.3	0.021
41.1	0.23	0.3	0.032
45.3	0.246	0.3	0.036
50.4	0.163	0.3	0.016
55.9	0.202	0.3	0.024
61.3	0.175	0.3	0.018
66.9	0.178	0.3	0.019
73.7	0.127	0.3	0.0096
81.8	0.12	0.3	0.0086
90	0.123	0.3	0.009
98.8	0.107	0.3	0.0069
108	0.102	0.3	0.0063
120	0.0738	0.3	0.0033
132	0.0894	0.3	0.0048
147	0.0526	0.3	0.0017
167	0.0479	0.3	0.0014
191	0.0369	0.3	0.00082
226	0.0239	0.3	0.00034
278	0.0158	0.3	0.00015
