4.67	0.4	0.3	0.096
7.13	0.412	0.3	0.1
9.73	0.362	0.3	0.079
12.3	0.403	0.3	0.098
15.2	0.313	0.3	0.059
18.2	0.355	0.3	0.075
21.2	0.308	0.3	0.057
24.3	0.334	0.3	0.067
27.5	0.298	0.3	0.053
30.9	0.299	0.3	0.053
34.1	0.315	0.3	0.06
37.7	0.258	0.3	0.04
41.9	0.218	0.3	0.028
46.1	0.264	0.3	0.042
50.1	0.231	0.3	0.032
54.6	0.214	0.3	0.028
59.4	0.207	0.3	0.026
64.5	0.183	0.3	0.02
70.2	0.173	0.3	0.018
76.4	0.151	0.3	0.014
83	0.149	0.3	0.013
89.6	0.159	0.3	0.015
96.7	0.125	0.3	0.0094
106	0.098	0.3	0.0058
115	0.125	0.3	0.0094
125	0.0887	0.3	0.0047
138	0.0655	0.3	0.0026
153	0.0642	0.3	0.0025
169	0.0593	0.3	0.0021
189	0.046	0.3	0.0013
215	0.0326	0.3	0.00064
259	0.0177	0.3	0.00019
328	0.012	0.3	8.6e-05
