0.45	0.025	0.15	0.005
0.6	0.035	0.15	0.005
0.9	0.045	0.15	0.005
1.05	0.055	0.15	0.005
1.35	0.06	0.15	0.005
1.95	0.045	0.15	0.005
1.95	-0.055	0.15	0.005
2.1	0.07	0.15	0.005
2.4	0.08	0.15	0.005
2.7	0.09	0.15	0.005
3	0.09	0.15	0.005
3.3	0.13	0.15	0.005
3.6	0.17	0.15	0.005
3.75	0.23	0.15	0.005
4.05	0.33	0.15	0.005
4.35	0.47	0.15	0.005
4.65	0.5	0.15	0.005
4.8	0.99	0.15	0.005
5.1	1.38	0.15	0.005
5.4	1.555	0.15	0.005
5.55	1.59	0.15	0.005
5.85	1.37	0.15	0.005
6.15	1	0.15	0.005
6.45	0.675	0.15	0.005
6.75	0.445	0.15	0.005
6.9	0.295	0.15	0.005
7.35	0.02	0.15	0.005
7.5	0.225	0.15	0.005
7.8	0.27	0.15	0.005
8.1	0.325	0.15	0.005
8.25	0.495	0.15	0.005
8.55	0.82	0.15	0.005
8.7	1.13	0.15	0.005
9	1.47	0.15	0.005
9.3	2.01	0.15	0.005
9.6	2.52	0.15	0.005
9.9	3.555	0.15	0.005
10.05	3.74	0.15	0.005
10.35	3.94	0.15	0.005
10.65	3.52	0.15	0.005
10.95	2.655	0.15	0.005
11.25	1.785	0.15	0.005
11.4	1.13	0.15	0.005
11.55	0.705	0.15	0.005
11.85	0.46	0.15	0.005
12.15	0.365	0.15	0.005
12.75	0.035	0.15	0.005
12.75	0.535	0.15	0.005
12.9	0.72	0.15	0.005
13.2	1.11	0.15	0.005
13.5	1.555	0.15	0.005
13.8	2.05	0.15	0.005
14.1	2.71	0.15	0.005
14.25	3.56	0.15	0.005
14.55	4.43	0.15	0.005
14.85	5.305	0.15	0.005
15.3	5.73	0.15	0.005
15.3	6.08	0.15	0.005
15.45	5.405	0.15	0.005
15.75	4.235	0.15	0.005
16.05	3.03	0.15	0.005
16.35	2.015	0.15	0.005
16.65	1.225	0.15	0.005
16.8	0.825	0.15	0.005
17.1	0.58	0.15	0.005
17.4	0.655	0.15	0.005
18	1.175	0.15	0.005
18	0.845	0.15	0.005
18.15	1.58	0.15	0.005
18.3	2.11	0.15	0.005
18.6	2.905	0.15	0.005
18.9	3.79	0.15	0.005
19.2	4.765	0.15	0.005
19.35	5.945	0.15	0.005
19.65	7.06	0.15	0.005
19.95	7.935	0.15	0.005
20.55	6.79	0.15	0.005
20.55	6.97	0.15	0.005
20.7	6.47	0.15	0.005
21	5.135	0.15	0.005
21.3	3.755	0.15	0.005
21.6	2.545	0.15	0.005
21.75	1.75	0.15	0.005
21.9	1.43	0.15	0.005
22.2	1.1	0.15	0.005
22.5	1.23	0.15	0.005
22.8	1.49	0.15	0.005
23.25	2.23	0.15	0.005
23.25	2.6	0.15	0.005
23.55	3.51	0.15	0.005
23.85	4.52	0.15	0.005
24.15	5.635	0.15	0.005
24.45	6.97	0.15	0.005
24.6	8.35	0.15	0.005
24.9	9.455	0.15	0.005
25.05	10.065	0.15	0.005
25.35	9.96	0.15	0.005
25.65	8.665	0.15	0.005
25.8	7.96	0.15	0.005
26.1	6.48	0.15	0.005
26.4	5.09	0.15	0.005
26.7	3.93	0.15	0.005
27	3.025	0.15	0.005
27.15	2.555	0.15	0.005
27.45	2.32	0.15	0.005
27.75	2.36	0.15	0.005
28.05	2.63	0.15	0.005
28.35	3.365	0.15	0.005
28.35	3.885	0.15	0.005
28.65	5.02	0.15	0.005
28.95	6.205	0.15	0.005
29.25	7.525	0.15	0.005
29.55	9.08	0.15	0.005
29.7	10.245	0.15	0.005
30	10.245	0.15	0.005
30.3	10.245	0.15	0.005
30.6	10.245	0.15	0.005
30.9	9.45	0.15	0.005
31.05	9.84	0.15	0.005
31.35	8.51	0.15	0.005
31.65	7.265	0.15	0.005
31.8	5.965	0.15	0.005
31.95	6.03	0.15	0.005
