0.75	-0.06	0.15	0.005
0.9	-0.055	0.15	0.005
1.2	-0.06	0.15	0.005
1.35	-0.055	0.15	0.005
1.65	-0.06	0.15	0.005
1.95	-0.055	0.15	0.005
2.25	-0.06	0.15	0.005
2.55	-0.06	0.15	0.005
2.85	-0.06	0.15	0.005
3.15	-0.055	0.15	0.005
3.3	-0.05	0.15	0.005
3.6	-0.055	0.15	0.005
3.75	-0.035	0.15	0.005
4.05	0.015	0.15	0.005
4.35	0.08	0.15	0.005
4.65	0.325	0.15	0.005
4.95	0.66	0.15	0.005
5.1	1.025	0.15	0.005
5.4	1.235	0.15	0.005
5.7	1.21	0.15	0.005
6	0.825	0.15	0.005
6.3	0.385	0.15	0.005
6.45	0.075	0.15	0.005
6.75	-0.02	0.15	0.005
7.05	-0.045	0.15	0.005
7.2	-0.055	0.15	0.005
7.5	-0.05	0.15	0.005
7.8	-0.03	0.15	0.005
8.1	0.015	0.15	0.005
8.25	0.18	0.15	0.005
8.55	0.565	0.15	0.005
8.85	0.965	0.15	0.005
9.15	1.455	0.15	0.005
9.45	2.02	0.15	0.005
9.6	2.67	0.15	0.005
9.9	3.33	0.15	0.005
10.2	3.88	0.15	0.005
10.5	3.825	0.15	0.005
10.65	3.185	0.15	0.005
10.95	2.09	0.15	0.005
11.1	1.1	0.15	0.005
11.4	0.44	0.15	0.005
11.7	0.09	0.15	0.005
12	-0.005	0.15	0.005
12.3	-0.005	0.15	0.005
12.45	0.055	0.15	0.005
12.75	0.245	0.15	0.005
13.05	0.6	0.15	0.005
13.35	1.035	0.15	0.005
13.65	1.535	0.15	0.005
13.8	2.215	0.15	0.005
14.1	3.075	0.15	0.005
14.25	3.91	0.15	0.005
14.55	4.895	0.15	0.005
14.85	5.895	0.15	0.005
15	6.52	0.15	0.005
15.3	6.43	0.15	0.005
15.6	5.445	0.15	0.005
15.9	3.93	0.15	0.005
16.2	2.565	0.15	0.005
16.35	1.38	0.15	0.005
16.65	0.63	0.15	0.005
16.95	0.265	0.15	0.005
17.25	0.2	0.15	0.005
17.55	0.36	0.15	0.005
17.7	0.68	0.15	0.005
17.85	1.135	0.15	0.005
18.15	1.74	0.15	0.005
18.45	2.49	0.15	0.005
18.75	3.38	0.15	0.005
19.05	4.45	0.15	0.005
19.2	5.635	0.15	0.005
19.5	6.845	0.15	0.005
19.8	8.07	0.15	0.005
20.1	8.91	0.15	0.005
20.25	8.91	0.15	0.005
20.55	8.08	0.15	0.005
20.7	6.715	0.15	0.005
21	5.02	0.15	0.005
21.3	3.43	0.15	0.005
21.45	2.235	0.15	0.005
21.75	1.49	0.15	0.005
22.05	1.12	0.15	0.005
22.35	1.06	0.15	0.005
22.65	1.21	0.15	0.005
22.8	1.63	0.15	0.005
23.1	2.25	0.15	0.005
23.4	3.1	0.15	0.005
23.7	4.1	0.15	0.005
24	5.395	0.15	0.005
24.15	6.795	0.15	0.005
24.3	8.285	0.15	0.005
24.6	9.74	0.15	0.005
24.9	10.245	0.15	0.005
25.2	10.245	0.15	0.005
25.5	10.245	0.15	0.005
25.65	9.925	0.15	0.005
25.95	8.38	0.15	0.005
26.25	6.655	0.15	0.005
26.55	5.05	0.15	0.005
26.7	3.895	0.15	0.005
27	3.035	0.15	0.005
27.3	2.61	0.15	0.005
27.45	2.505	0.15	0.005
27.75	2.73	0.15	0.005
27.9	3.145	0.15	0.005
28.2	3.87	0.15	0.005
28.5	4.815	0.15	0.005
28.8	6.055	0.15	0.005
29.1	7.515	0.15	0.005
29.25	9.17	0.15	0.005
29.55	10.245	0.15	0.005
29.85	10.245	0.15	0.005
30.15	10.245	0.15	0.005
30.45	10.245	0.15	0.005
30.6	10.245	0.15	0.005
30.75	10.245	0.15	0.005
31.05	10.245	0.15	0.005
31.35	9.395	0.15	0.005
31.65	7.865	0.15	0.005
31.8	7.02	0.15	0.005
31.95	7.025	0.15	0.005
