0.9	0.09	0.15	0.005
1.35	0.065	0.15	0.005
1.2	0.065	0.15	0.005
1.35	0.205	0.15	0.005
1.65	0.21	0.15	0.005
1.95	0.22	0.15	0.005
2.25	0.235	0.15	0.005
2.7	0.24	0.15	0.005
2.85	0.26	0.15	0.005
3.15	0.15	0.15	0.005
3.3	0.195	0.15	0.005
3.6	0.27	0.15	0.005
3.9	0.38	0.15	0.005
4.2	0.575	0.15	0.005
4.35	0.83	0.15	0.005
4.65	1.285	0.15	0.005
4.95	1.645	0.15	0.005
5.1	2.055	0.15	0.005
5.4	2.345	0.15	0.005
5.7	2.29	0.15	0.005
6	1.89	0.15	0.005
6.15	1.24	0.15	0.005
6.45	0.83	0.15	0.005
6.75	0.54	0.15	0.005
7.05	0.375	0.15	0.005
7.35	0.29	0.15	0.005
7.5	0.28	0.15	0.005
7.8	0.47	0.15	0.005
7.95	0.665	0.15	0.005
8.25	0.895	0.15	0.005
8.55	1.235	0.15	0.005
8.85	1.65	0.15	0.005
9	2.185	0.15	0.005
9.3	2.655	0.15	0.005
9.6	3.37	0.15	0.005
9.9	4.145	0.15	0.005
10.2	4.82	0.15	0.005
10.35	5.07	0.15	0.005
10.65	4.74	0.15	0.005
10.95	3.63	0.15	0.005
11.25	2.435	0.15	0.005
11.4	1.605	0.15	0.005
11.55	1	0.15	0.005
11.85	0.75	0.15	0.005
12.15	0.45	0.15	0.005
12.45	0.51	0.15	0.005
12.75	0.69	0.15	0.005
13.05	0.965	0.15	0.005
13.2	1.385	0.15	0.005
13.5	1.93	0.15	0.005
13.8	2.78	0.15	0.005
14.1	3.63	0.15	0.005
14.25	4.6	0.15	0.005
14.55	5.695	0.15	0.005
14.7	6.815	0.15	0.005
15	7.655	0.15	0.005
15.3	7.765	0.15	0.005
15.6	7.09	0.15	0.005
15.75	5.755	0.15	0.005
16.05	4.275	0.15	0.005
16.35	2.925	0.15	0.005
16.65	1.9	0.15	0.005
16.95	1.335	0.15	0.005
17.1	1.01	0.15	0.005
17.4	1.025	0.15	0.005
17.7	1.175	0.15	0.005
18	1.5	0.15	0.005
18.15	2.03	0.15	0.005
18.3	2.575	0.15	0.005
18.6	3.47	0.15	0.005
18.9	4.54	0.15	0.005
19.2	5.785	0.15	0.005
19.5	7.165	0.15	0.005
19.65	8.75	0.15	0.005
19.95	9.935	0.15	0.005
20.25	10.245	0.15	0.005
20.55	10.12	0.15	0.005
20.7	9.035	0.15	0.005
21	7.465	0.15	0.005
21.3	5.565	0.15	0.005
21.45	4.085	0.15	0.005
21.75	2.94	0.15	0.005
22.05	2.24	0.15	0.005
22.2	1.875	0.15	0.005
22.5	1.8	0.15	0.005
22.8	2.105	0.15	0.005
23.1	2.535	0.15	0.005
23.25	3.23	0.15	0.005
23.55	4.165	0.15	0.005
23.85	5.25	0.15	0.005
24.15	6.64	0.15	0.005
24.45	8.21	0.15	0.005
24.6	9.83	0.15	0.005
24.75	10.245	0.15	0.005
25.05	10.245	0.15	0.005
25.35	10.245	0.15	0.005
25.65	10.245	0.15	0.005
25.8	10.245	0.15	0.005
26.1	9.605	0.15	0.005
26.4	7.89	0.15	0.005
26.7	6.395	0.15	0.005
27	5.205	0.15	0.005
27.15	4.35	0.15	0.005
27.45	3.74	0.15	0.005
27.75	3.565	0.15	0.005
27.9	3.685	0.15	0.005
28.2	4.11	0.15	0.005
28.35	4.855	0.15	0.005
28.65	6.02	0.15	0.005
28.95	7.39	0.15	0.005
29.25	9.05	0.15	0.005
29.55	10.245	0.15	0.005
29.7	10.245	0.15	0.005
30	10.245	0.15	0.005
30.3	10.245	0.15	0.005
30.6	10.245	0.15	0.005
30.75	10.245	0.15	0.005
31.05	10.245	0.15	0.005
31.2	10.245	0.15	0.005
31.5	10.245	0.15	0.005
31.8	9.99	0.15	0.005
31.95	9.63	0.15	0.005
