1.05	-0.04	0.15	0.005
1.2	-0.01	0.15	0.005
1.5	0.04	0.15	0.005
1.95	0.435	0.15	0.005
3	0.31	0.15	0.005
2.55	0.04	0.15	0.005
2.55	0.015	0.15	0.005
2.85	0.06	0.15	0.005
3.15	0.045	0.15	0.005
3.3	0.14	0.15	0.005
3.6	0.16	0.15	0.005
3.9	0.245	0.15	0.005
4.2	0.4	0.15	0.005
4.5	0.525	0.15	0.005
4.65	0.865	0.15	0.005
4.95	1.17	0.15	0.005
5.1	1.485	0.15	0.005
5.4	1.665	0.15	0.005
5.7	1.59	0.15	0.005
6	1.265	0.15	0.005
6.3	0.875	0.15	0.005
6.45	0.615	0.15	0.005
6.75	0.365	0.15	0.005
7.05	0.23	0.15	0.005
7.35	0.105	0.15	0.005
7.65	0.185	0.15	0.005
7.95	0.18	0.15	0.005
8.1	0.315	0.15	0.005
8.25	0.51	0.15	0.005
8.55	0.875	0.15	0.005
8.85	1.155	0.15	0.005
9.15	1.59	0.15	0.005
9.45	2.12	0.15	0.005
9.6	2.785	0.15	0.005
9.9	3.35	0.15	0.005
10.2	3.86	0.15	0.005
10.5	3.855	0.15	0.005
10.8	3.245	0.15	0.005
10.95	2.3	0.15	0.005
11.25	1.54	0.15	0.005
11.4	0.93	0.15	0.005
11.7	0.495	0.15	0.005
12	0.285	0.15	0.005
12.3	0.22	0.15	0.005
12.45	0.37	0.15	0.005
12.75	0.535	0.15	0.005
13.05	0.745	0.15	0.005
13.35	1.105	0.15	0.005
13.65	1.665	0.15	0.005
13.8	2.205	0.15	0.005
14.1	2.99	0.15	0.005
14.4	3.75	0.15	0.005
14.7	4.72	0.15	0.005
14.85	5.355	0.15	0.005
15	6.14	0.15	0.005
15.3	6.005	0.15	0.005
15.6	5.1	0.15	0.005
15.9	3.86	0.15	0.005
16.2	2.655	0.15	0.005
16.35	1.665	0.15	0.005
16.65	1	0.15	0.005
16.95	0.635	0.15	0.005
17.25	0.52	0.15	0.005
17.55	0.555	0.15	0.005
17.7	0.835	0.15	0.005
18	1.115	0.15	0.005
18.3	1.425	0.15	0.005
18.45	2.255	0.15	0.005
18.75	3.13	0.15	0.005
18.9	4.09	0.15	0.005
19.2	5.175	0.15	0.005
19.5	6.31	0.15	0.005
19.8	7.47	0.15	0.005
20.1	8.2	0.15	0.005
20.25	8.22	0.15	0.005
20.55	7.55	0.15	0.005
20.85	6.24	0.15	0.005
21.15	4.81	0.15	0.005
21.3	3.49	0.15	0.005
21.45	2.43	0.15	0.005
21.75	1.61	0.15	0.005
22.05	1.235	0.15	0.005
22.35	1.105	0.15	0.005
22.65	1.215	0.15	0.005
22.8	1.6	0.15	0.005
23.1	2.055	0.15	0.005
23.4	2.82	0.15	0.005
23.7	3.66	0.15	0.005
24	4.81	0.15	0.005
24.15	6.075	0.15	0.005
24.45	7.405	0.15	0.005
24.75	8.76	0.15	0.005
24.9	9.845	0.15	0.005
25.2	10.24	0.15	0.005
25.35	10.015	0.15	0.005
25.65	9.185	0.15	0.005
25.95	7.76	0.15	0.005
26.25	6.22	0.15	0.005
26.55	4.84	0.15	0.005
26.7	3.805	0.15	0.005
27	2.905	0.15	0.005
27.3	2.43	0.15	0.005
27.6	2.255	0.15	0.005
27.9	2.35	0.15	0.005
28.05	2.68	0.15	0.005
28.2	3.34	0.15	0.005
28.5	4.02	0.15	0.005
28.8	5.215	0.15	0.005
29.1	6.55	0.15	0.005
29.25	8.04	0.15	0.005
29.55	9.58	0.15	0.005
29.85	10.245	0.15	0.005
30.15	10.245	0.15	0.005
30.3	10.245	0.15	0.005
30.6	10.245	0.15	0.005
30.9	10.245	0.15	0.005
31.2	9.89	0.15	0.005
31.5	8.395	0.15	0.005
31.5	7.275	0.15	0.005
31.8	6.045	0.15	0.005
31.95	6.35	0.15	0.005
