0.45	0.01	0.15	0.005
0.75	0.03	0.15	0.005
1.05	0.03	0.15	0.005
1.2	0.035	0.15	0.005
1.5	0.03	0.15	0.005
1.65	0.04	0.15	0.005
2.1	0.05	0.15	0.005
2.25	0.05	0.15	0.005
2.55	0.06	0.15	0.005
2.85	0.07	0.15	0.005
3.15	0.085	0.15	0.005
3.75	0.115	0.15	0.005
3.6	0.17	0.15	0.005
3.9	0.25	0.15	0.005
4.2	0.38	0.15	0.005
4.35	0.585	0.15	0.005
4.65	0.825	0.15	0.005
4.95	1.11	0.15	0.005
5.1	1.415	0.15	0.005
5.4	1.62	0.15	0.005
5.7	1.54	0.15	0.005
6	1.245	0.15	0.005
6.3	0.875	0.15	0.005
6.45	0.6	0.15	0.005
6.75	0.39	0.15	0.005
7.05	0.27	0.15	0.005
7.35	0.22	0.15	0.005
7.65	0.25	0.15	0.005
7.8	0.32	0.15	0.005
7.95	0.42	0.15	0.005
8.25	0.605	0.15	0.005
8.55	0.875	0.15	0.005
8.85	1.21	0.15	0.005
9.15	1.625	0.15	0.005
9.3	2.11	0.15	0.005
9.6	2.685	0.15	0.005
9.9	3.315	0.15	0.005
10.2	3.77	0.15	0.005
10.5	3.82	0.15	0.005
10.8	3.255	0.15	0.005
10.95	2.39	0.15	0.005
11.25	1.54	0.15	0.005
11.4	1	0.15	0.005
11.7	0.635	0.15	0.005
12	0.43	0.15	0.005
12.3	0.39	0.15	0.005
12.45	0.46	0.15	0.005
12.75	0.59	0.15	0.005
13.05	0.845	0.15	0.005
13.35	1.215	0.15	0.005
13.5	1.685	0.15	0.005
13.8	2.27	0.15	0.005
14.1	2.94	0.15	0.005
14.4	3.745	0.15	0.005
14.7	4.615	0.15	0.005
14.85	5.465	0.15	0.005
15	5.975	0.15	0.005
15.3	6.005	0.15	0.005
15.6	5.18	0.15	0.005
15.9	3.95	0.15	0.005
16.2	2.795	0.15	0.005
16.35	1.84	0.15	0.005
16.65	1.19	0.15	0.005
16.95	0.82	0.15	0.005
17.25	0.68	0.15	0.005
17.55	0.73	0.15	0.005
17.7	0.945	0.15	0.005
18	1.25	0.15	0.005
18.15	1.725	0.15	0.005
18.45	2.3	0.15	0.005
18.75	3.125	0.15	0.005
18.9	4.05	0.15	0.005
19.2	5.09	0.15	0.005
19.5	6.22	0.15	0.005
19.8	7.3	0.15	0.005
19.95	8.07	0.15	0.005
20.25	8.125	0.15	0.005
20.55	7.435	0.15	0.005
20.85	6.265	0.15	0.005
21.15	4.875	0.15	0.005
21.3	3.5	0.15	0.005
21.45	2.48	0.15	0.005
21.75	1.78	0.15	0.005
22.05	1.395	0.15	0.005
22.35	1.265	0.15	0.005
22.65	1.355	0.15	0.005
22.8	1.63	0.15	0.005
23.1	2.15	0.15	0.005
23.4	2.82	0.15	0.005
23.7	3.69	0.15	0.005
23.85	4.765	0.15	0.005
24.15	5.97	0.15	0.005
24.45	7.33	0.15	0.005
24.6	8.63	0.15	0.005
24.9	9.66	0.15	0.005
25.05	10.13	0.15	0.005
25.35	9.9	0.15	0.005
25.65	9.05	0.15	0.005
25.95	7.75	0.15	0.005
26.25	6.245	0.15	0.005
26.4	4.865	0.15	0.005
26.7	3.79	0.15	0.005
27	2.995	0.15	0.005
27.3	2.525	0.15	0.005
27.6	2.355	0.15	0.005
27.75	2.44	0.15	0.005
27.9	2.735	0.15	0.005
28.2	3.325	0.15	0.005
28.5	4.17	0.15	0.005
28.8	5.205	0.15	0.005
28.95	6.435	0.15	0.005
29.25	7.86	0.15	0.005
29.55	9.4	0.15	0.005
29.85	10.245	0.15	0.005
30.15	10.245	0.15	0.005
30.3	10.245	0.15	0.005
30.6	10.245	0.15	0.005
30.9	10.245	0.15	0.005
31.2	9.77	0.15	0.005
31.35	8.365	0.15	0.005
31.5	7.13	0.15	0.005
31.8	6.19	0.15	0.005
31.95	6.205	0.15	0.005
